,date,no2,o3,pm2.5,pm10,AQI_PM25,AQI_PM10,AQI_NO2,AQI_O3,AQI_day_max
2158,2020-11-28,37.51807853403142,1.076377631234169e-05,47.8,60.3,131,153,35,0,153
2159,2020-11-29,36.35071727748691,1.0807796674461569e-05,44.1,45.411,122,125,34,0,125
2160,2020-11-30,37.84707853403142,1.2321691850816665e-05,38.4,43.1,108,120,35,0,120
2161,2020-12-01,34.70643455497382,1.2027539523102454e-05,15.0,31.048,57,91,32,0,91
2162,2020-12-02,47.59835602094241,1.1543227102976423e-05,23.8,47.9,76,131,44,0,131
2163,2020-12-03,47.588869109947645,1.1788370579148046e-05,24.3,27.054,77,82,44,0,82
2164,2020-12-04,44.18308900523561,1.2033514055319663e-05,19.4,24.3,66,77,42,0,77
2165,2020-12-05,41.18928795811518,1.3029834483360993e-05,24.9,43.479,78,120,39,0,120
2166,2020-12-06,29.320010471204192,1.25238010076629e-05,26.0,27.054,80,82,27,0,82
2167,2020-12-07,38.867560209424084,1.2768944483834521e-05,32.6,46.675,94,128,36,0,128
2168,2020-12-08,48.775759162303665,1.3014087960006138e-05,29.3,47.1,87,130,45,0,130
2169,2020-12-09,55.41211518324608,1.3259231436177758e-05,26.8,36.4,82,103,52,0,103
2170,2020-12-10,41.14102094240838,1.3504374912349377e-05,19.6,28.975,67,86,39,0,86
2171,2020-12-11,54.650680628272255,1.3749518388520996e-05,22.0,44.445,72,123,51,0,123
2172,2020-12-12,45.611136125654454,1.3994661864692617e-05,22.854,28.0,74,84,42,0,84
2173,2020-12-13,32.048675392670155,1.4239805340864234e-05,16.0,26.6,59,81,30,0,81
2174,2020-12-14,48.9426335078534,1.6646811948641805e-05,15.0,27.8,57,84,45,0,84
2175,2020-12-15,50.54649738219895,1.4322650449820945e-05,14.955857734978036,27.0,57,82,47,0,82
2176,2020-12-16,49.356507853403144,1.3944973360118787e-05,14.960634384850215,22.924447147005534,57,74,46,0,74
2177,2020-12-17,42.415685863874344,1.3323986811075202e-05,30.906,38.295,91,108,40,0,108
2178,2020-12-18,37.569178010471205,1.2572266136780505e-05,14.970187684594576,43.6,57,121,35,0,121
2179,2020-12-19,28.769681937172773,1.483832430779981e-05,14.974964334466755,25.121,57,78,26,0,78
2180,2020-12-20,30.01,1.610208751856057e-05,14.979740984338935,24.155,57,76,28,0,76
2181,2020-12-21,28.78943062827225,1.3084306489649751e-05,14.984517634211114,22.95750663919982,57,74,26,0,74
2182,2020-12-22,43.41789005235602,1.4609537950912744e-05,22.0,31.885,72,92,41,0,92
2183,2020-12-23,32.684214659685864,1.3618139138789414e-05,14.994070933955475,22.970730436077535,57,74,30,0,74
2184,2020-12-24,17.46473821989529,1.5775251113634376e-05,14.998847583827654,22.97734233451639,57,74,16,0,74
2185,2020-12-25,38.746376963350784,1.4322650449820945e-05,22.3,25.121,72,78,36,0,78
2186,2020-12-26,19.79183769633508,1.6635917984103415e-05,15.008400883572014,22.990566131394107,57,74,18,0,74
2187,2020-12-27,31.084230366492147,1.71152764433575e-05,15.089430894308943,29.952,57,88,29,0,88
2188,2020-12-28,30.543099476439792,1.076377631234169e-05,25.0,27.054,78,82,28,0,82
2189,2020-12-29,28.062759162303667,1.1668021224561096e-05,19.0,30.918,66,91,26,0,91
2190,2020-12-30,50.37578010471205,1.076377631234169e-05,42.8,65.702,119,156,47,0,156
2191,2020-12-31,29.44544502617801,1.076377631234169e-05,29.5,30.05,88,89,27,0,89
2192,2021-01-01,40.08450785340314,1.076377631234169e-05,55.802,65.475,151,156,38,0,156
2193,2021-01-02,28.01469109947644,1.076377631234169e-05,20.0,27.054,68,82,26,0,82
2194,2021-01-03,18.99415706806283,1.076377631234169e-05,17.0,23.043461318904964,61,74,17,0,74
2195,2021-01-04,15.446507853403142,1.0829144466765655e-05,15.666536964980544,23.050073217343822,58,74,14,0,74
2196,2021-01-05,18.053078534031414,1.1301238099397328e-05,15.056167382293813,23.056685115782678,57,74,17,0,74
2197,2021-01-06,30.13115706806283,1.076377631234169e-05,15.060944032165994,23.063297014221536,57,74,28,0,74
2198,2021-01-07,44.90821989528796,1.076377631234169e-05,38.0,43.0,107,119,42,0,119
2199,2021-01-08,32.13238219895288,1.076377631234169e-05,33.632,42.728,96,119,30,0,119
2200,2021-01-09,41.4006439790576,1.076377631234169e-05,51.628,61.225,141,154,39,0,154
2201,2021-01-10,34.35092146596859,1.076377631234169e-05,28.0,30.918,84,91,32,0,91
2202,2021-01-11,35.454643979057586,1.5339470696130666e-05,26.2,33.0,80,95,33,0,95
2203,2021-01-12,39.32083246073299,1.584061926805835e-05,31.118,35.773,91,101,37,0,101
2204,2021-01-13,43.583712041884816,1.3792451305790898e-05,26.0,35.8,80,101,41,0,101
2205,2021-01-14,36.39171204188482,1.2928153113809067e-05,15.099157231143431,23.116192201732396,57,74,34,0,74
2206,2021-01-15,42.028078534031415,1.076377631234169e-05,39.3,45.411,110,125,40,0,125
2207,2021-01-16,52.310157068062836,1.1275818848807755e-05,17.594,23.12941599861011,62,74,49,0,74
2208,2021-01-17,47.412366492146596,1.503442440387807e-05,22.3,29.6,72,88,44,0,88
2209,2021-01-18,43.01686910994765,1.545931085684339e-05,26.3,34.9,81,99,41,0,99
2210,2021-01-19,30.71467539267016,1.584061926805835e-05,15.123040480504331,23.149251693926683,57,74,28,0,74
2211,2021-01-20,30.4320942408377,1.744211066468687e-05,18.0,23.155863592365538,63,74,28,0,74
2212,2021-01-21,42.01318848167539,1.9145285614464144e-05,15.132593780248692,23.162475490804397,57,74,40,0,74
2213,2021-01-22,44.21207329842932,1.3106096602323347e-05,18.0,34.3,63,97,42,0,97
2214,2021-01-23,38.15594764397906,1.4032129443619528e-05,25.0,30.918,78,91,36,0,91
2215,2021-01-24,36.386136125654446,1.3846923312079658e-05,25.0,25.6,78,79,34,0,79
2216,2021-01-25,46.80042408376964,1.3411142894575947e-05,25.0,32.5,78,94,43,0,94
2217,2021-01-26,55.01553403141361,1.2278113809066294e-05,18.0,31.885,63,92,52,0,92
2218,2021-01-27,37.509837696335076,1.076377631234169e-05,18.0,23.20214688143754,63,74,35,0,74
2219,2021-01-28,42.91935602094241,1.4467909861123243e-05,15.166030329353951,25.121,57,78,40,0,78
2220,2021-01-29,43.25172251308901,1.720243252685824e-05,15.17080697922613,28.986,57,86,41,0,86
2221,2021-01-30,27.752188481675397,1.1766071272600227e-05,16.3,25.121,60,78,25,0,78
2222,2021-01-31,32.80504188481675,1.200575159402568e-05,18.3,30.525,64,90,30,0,90
2223,2021-02-01,31.765769633507855,1.076377631234169e-05,24.3,33.0,77,95,29,0,95
2224,2021-02-02,43.01473821989529,1.7235116604070224e-05,19.3,38.648,66,109,41,0,109
2225,2021-02-03,45.36944502617801,1.7184273735697443e-05,19.0,44.675,66,123,42,0,123
2226,2021-02-04,47.18489528795811,1.0981666521093545e-05,18.0,31.3,63,91,44,0,91
2227,2021-02-05,44.999314136125655,1.443522578391126e-05,17.0,25.8,61,80,42,0,80
2228,2021-02-06,24.53526178010471,1.076377631234169e-05,25.802,31.1,80,91,23,0,91
2229,2021-02-07,14.55079597513089,1.7224220455935015e-05,21.25,27.054,70,82,13,0,82
2230,2021-02-08,26.497439790575918,1.5546466940344134e-05,15.21857347794793,31.885,58,92,25,0,92
2231,2021-02-09,39.53903664921466,1.5502888898593765e-05,15.22335012782011,38.648,58,109,37,0,109
2232,2021-02-10,29.082261780104712,1.592777535155909e-05,15.228126777692289,75.364,58,161,27,0,161
2233,2021-02-11,44.353251308900525,1.3625401781815006e-05,26.0,79.7,80,163,42,0,163
2234,2021-02-12,43.23741361256545,1.5165158529129183e-05,29.0,49.276,87,135,41,0,135
2235,2021-02-13,35.217863874345554,1.4979952397589306e-05,20.0,32.275,68,93,33,0,93
2236,2021-02-14,29.432958115183247,1.5753463184557603e-05,27.0,34.1,82,97,27,0,97
2237,2021-02-15,47.356041884816754,1.6832018080181677e-05,18.3,30.3,64,89,44,0,89
2238,2021-02-16,52.773963350785344,1.422823172329461e-05,15.256786676925369,30.918,58,91,49,0,91
2239,2021-02-17,43.58454973821989,1.6940964276356016e-05,16.0,30.918,59,91,41,0,91
2240,2021-02-18,37.31541989528796,1.7246010568608614e-05,18.0,23.3476086470924,63,75,35,0,75
2241,2021-02-19,43.757198952879584,1.584061926805835e-05,18.0,27.7,63,84,41,0,84
2242,2021-02-20,37.62714136125655,1.627639968556206e-05,28.0,75.8,84,161,35,0,161
2243,2021-02-21,40.3913612565445,1.5633623023844877e-05,26.109,46.378,80,128,38,0,128
2244,2021-02-22,44.04969109947645,1.076377631234169e-05,34.0,46.5,97,128,42,0,128
2245,2021-02-23,44.67593193717278,1.81720434099048e-05,23.0,23.380668139286687,74,75,42,0,75
2246,2021-02-24,76.87772251308901,1.6570549829679445e-05,19.0,29.8,66,88,74,0,88
2247,2021-02-25,50.09678534031414,1.8629613940082103e-05,20.0,36.25,68,103,47,0,103
2248,2021-02-26,46.88817277486911,1.81720434099048e-05,36.7,65.702,104,156,43,0,156
2249,2021-02-27,46.7376335078534,1.824830552886715e-05,54.694,63.725,148,155,43,0,155
2250,2021-02-28,32.86917277486911,1.2866416280897896e-05,37.8,42.55,106,118,30,0,118
2251,2021-03-01,36.18990052356021,1.171999890557075e-05,43.0,58.938,119,153,34,0,153
2252,2021-03-02,34.816434554973824,1.076377631234169e-05,52.0,66.668,142,157,32,0,157
2253,2021-03-03,33.34405759162304,1.076377631234169e-05,74.0,93.721,161,171,31,0,171
2254,2021-03-04,26.493424083769636,1.647172242117215e-05,39.0,49.276,110,135,25,0,135
2255,2021-03-05,36.9730052356021,1.6439815704428333e-05,15.337989724752427,45.411,58,125,34,0,125
2256,2021-03-06,34.593015706806284,1.6744861996680934e-05,15.991,40.58,59,113,32,0,113
2257,2021-03-07,49.00439790575916,1.6940964276356016e-05,47.618,58.05,131,152,46,0,152
2258,2021-03-08,47.224528795811516,1.3552770984365448e-05,48.0,69.8,132,158,44,0,158
2259,2021-03-09,45.84823560209425,1.7028120359856756e-05,31.0,66.668,91,157,42,0,157
2260,2021-03-10,39.94314659685864,1.6487025067691504e-05,31.0,48.5,91,133,37,0,133
2261,2021-03-11,34.49029319371728,1.7256904533147e-05,17.0,31.885,61,92,32,0,92
2262,2021-03-12,38.17070680628272,1.799773124290331e-05,15.371426273857686,36.6,58,104,36,0,104
2263,2021-03-13,33.16160732984294,1.9337756572626432e-05,15.376202923729865,23.49968231118612,58,75,31,0,75
2264,2021-03-14,43.405460732984295,1.7169748449646258e-05,15.380979573602046,28.9,58,86,41,0,86
2265,2021-03-15,41.00275916230367,2.0209317407633853e-05,31.462,40.95,92,114,39,0,114
2266,2021-03-16,36.47476439790576,1.6004035286924622e-05,15.390532873346405,33.525,58,96,34,0,96
2267,2021-03-17,35.669649214659685,1.6123875447637348e-05,29.446,52.175,87,142,33,0,142
2268,2021-03-18,30.28758638743456,1.4043023408157917e-05,23.0,40.58,74,113,28,0,113
2269,2021-03-19,38.81420418848168,1.7485688706437243e-05,20.566,27.075,69,82,36,0,82
2270,2021-03-20,47.39188481675393,1.3944973360118787e-05,25.425,32.0,79,93,44,0,93
2271,2021-03-21,37.13513089005236,1.784520918857542e-05,31.651,38.5,92,108,35,0,108
2272,2021-03-22,36.840041884816756,1.719153856231985e-05,133.868,168.6,191,219,34,0,219
2273,2021-03-23,46.35226178010471,1.746390077736047e-05,30.0,46.7,89,129,43,0,129
2274,2021-03-24,48.44739267015707,1.5535572975805748e-05,33.0,84.2,95,166,45,0,166
2275,2021-03-25,43.287094240837696,1.779073499868984e-05,15.433522722196024,28.986,58,86,41,0,86
2276,2021-03-26,45.31623036649215,1.8836608000698752e-05,15.438299372068204,33.7,58,96,42,0,96
2277,2021-03-27,32.7665497382199,1.939222857891519e-05,15.443076021940385,38.648,58,109,30,0,109
2278,2021-03-28,22.638701570680627,1.953385666870469e-05,23.0,32.1,74,93,21,0,93
2279,2021-03-29,47.67815706806283,2.0797619879465457e-05,18.0,32.1,63,93,44,0,93
2280,2021-03-30,70.41526178010473,2.5024689929251462e-05,38.0,90.475,107,169,68,0,169
2281,2021-03-31,65.14193717277487,1.7420322735610097e-05,50.0,95.85,137,172,63,0,172
2282,2021-04-01,55.601455497382204,1.7474794741898856e-05,48.326,63.35,133,155,52,0,155
2283,2021-04-02,12.666314136125655,1.9381334614376798e-05,18.0,25.121,63,78,11,0,78
2284,2021-04-03,14.078392670157069,2.0100371211459514e-05,19.0,31.885,66,92,13,0,92
2285,2021-04-04,37.06822513089005,2.2508059655865143e-05,24.0,37.682,76,106,35,0,106
2286,2021-04-05,32.65381151832461,1.9947849157131628e-05,23.0,36.2,74,103,30,0,103
2287,2021-04-06,20.554361256544507,1.7180642414184645e-05,38.373,52.625,108,143,19,0,143
2288,2021-04-07,44.68569633507854,1.7213326491396628e-05,15.495619170534363,40.2,58,113,42,0,113
2289,2021-04-08,38.09726701570681,1.6221925495676477e-05,15.500395820406544,52.725,58,143,36,0,143
2290,2021-04-09,36.40498952879581,1.81720434099048e-05,19.0,23.678203569035265,66,75,34,0,75
2291,2021-04-10,27.01086863398382,1.6690389990392174e-05,20.0,36.716,68,104,25,0,104
2292,2021-04-11,37.511104712041885,1.7572844789937986e-05,15.514725770023082,23.691427365912983,58,75,35,0,75
2293,2021-04-12,56.854392670157075,1.810667743907765e-05,20.0,44.1,68,122,53,0,122
2294,2021-04-13,91.92232984293194,1.795415320115294e-05,26.8,42.7,82,119,90,0,119
2295,2021-04-14,50.49665968586388,1.9130760328412963e-05,32.0,63.72,93,155,47,0,155
2296,2021-04-15,31.60305759162304,1.793236527207616e-05,18.0,33.817,63,97,29,0,97
2297,2021-04-16,43.65609947643979,1.9555646781378287e-05,20.0,34.363,68,98,41,0,98
2298,2021-04-17,35.43721989528796,2.047078565813608e-05,17.0,28.02,61,84,33,0,84
2299,2021-04-18,38.63115183246073,2.1832598916935977e-05,22.0,31.885,72,92,36,0,92
2300,2021-04-19,51.61997382198953,2.038362957463534e-05,35.7,75.364,101,161,48,0,161
2301,2021-04-20,58.63059685863875,2.121161236789239e-05,83.0,88.325,165,168,55,0,168
2302,2021-04-21,48.33700523560209,1.8956448161411478e-05,90.0,95.825,169,172,45,0,172
2303,2021-04-22,43.58548691099476,1.8858398113372345e-05,21.0,36.716,70,104,41,0,104
2304,2021-04-23,47.75521989528796,1.874945191719801e-05,20.0,51.209,68,140,44,0,140
