date,no2,o3,pm2.5,pm10,AQI_PM25,AQI_PM10,AQI_NO2,AQI_O3,AQI_day_max,value
2022-05-12,49.86518324607331,0.03972748598130841,17.40627911940632,52.175,62,142,46,33,142,24.0
2022-05-13,46.16034031413613,0.04289822429906542,17.4110557692785,35.749,62,101,43,36,101,28.0
2022-05-14,29.738874345549743,0.052037411214953276,18.0,42.275,63,117,27,44,117,23.0
2022-05-15,37.949607329842934,0.04550942056074766,32.0,54.204,93,147,35,38,147,34.0
2022-05-16,41.35405759162304,0.03972748598130841,33.797,55.073,96,149,39,33,149,31.0
2022-05-17,43.65706806282723,0.04205891121495327,17.43016236876722,35.766,62,101,41,36,101,50.0
2022-05-18,50.56609947643979,0.04345776635514018,17.4349390186394,49.0,62,134,47,36,134,35.0
2022-05-19,50.26570680628272,0.048050672897196264,17.439715668511578,37.682,62,106,47,41,106,25.0
2022-05-20,50.16557591623037,0.041779140186915885,17.44449231838376,38.648,62,109,47,35,109,26.0
2022-05-21,37.04842931937173,0.03926120093457944,17.44926896825594,32.851,62,95,35,33,95,21.0
2022-05-22,33.64397905759163,0.04933295794392523,17.45404561812812,26.37585813208905,62,81,31,42,81,14.0
2022-05-23,35.7467277486911,0.03637023364485981,23.0,32.851,74,95,33,31,95,31.0
2022-05-24,41.35405759162304,0.032989668224299065,17.463598917872478,84.059,62,166,39,27,166,25.0
2022-05-25,48.06282722513089,0.03478486448598131,17.46837556774466,37.682,62,106,45,29,106,35.0
2022-05-26,39.45157068062828,0.028350130841121497,17.47315221761684,27.054,62,82,37,24,82,20.0
2022-05-27,17.522905759162306,0.04336450934579439,17.47792886748902,40.58,62,113,16,36,113,23.0
2022-05-28,15.77196335078534,0.03543766355140187,17.4827055173612,36.716,62,104,14,30,104,20.0
2022-05-29,22.34699476439791,0.03459835046728972,17.487482167233377,43.479,62,120,21,29,120,21.0
2022-05-30,43.65706806282723,0.03795560280373832,17.492258817105558,52.175,62,142,41,31,142,31.0
2022-05-31,52.068062827225134,0.03562417757009346,17.49703546697774,42.513,62,118,49,30,118,25.0
2022-06-01,38.149869109947645,0.03562417757009346,17.50181211684992,69.566,62,158,36,30,158,24.0
2022-06-02,35.246073298429316,0.048493644859813084,21.0,36.716,70,104,33,41,104,27.0
2022-06-03,26.932104712041887,0.06108334112149532,17.511365416594277,55.073,62,149,25,54,149,26.0
2022-06-04,18.09197382198953,0.044856621495327105,17.516142066466458,41.547,62,116,17,37,116,23.0
2022-06-05,22.22905759162304,0.03525114953271028,17.520918716338638,29.952,62,88,21,30,88,36.0
2022-06-06,57.274869109947645,0.03133435514018692,17.52569536621082,26.47503660867191,62,81,54,26,81,36.0
2022-06-07,39.25130890052356,0.03637023364485981,18.0,33.817,63,97,37,31,97,45.0
2022-06-08,50.56609947643979,0.0365567476635514,17.535248665955177,49.276,62,135,47,31,135,55.0
2022-06-09,51.06675392670157,0.031241098130841125,17.540025315827357,33.817,62,97,48,26,97,63.0
2022-06-10,52.66884816753927,0.03758257476635514,17.544801965699538,43.479,62,120,49,31,120,47.0
2022-06-11,32.44240837696336,0.03525114953271028,35.0,46.25,99,127,30,30,127,33.0
2022-06-12,23.530759162303667,0.038981429906542055,29.0,40.58,87,113,22,32,113,55.0
2022-06-13,51.867801047120416,0.041126341121495325,17.559131915316076,30.918,62,91,48,35,91,53.0
2022-06-14,52.56871727748691,0.05530140654205608,17.563908565188257,41.547,62,116,49,47,116,54.0
2022-06-15,82.50785340314137,0.07012927102803738,26.0,57.006,80,152,81,84,152,60.0
2022-06-16,97.52748691099477,0.06751807476635513,23.0,45.411,74,125,97,74,125,72.0
2022-06-17,66.18651832460733,0.06919670093457944,21.0,46.378,70,128,64,80,128,37.0
2022-06-18,34.94568062827226,0.03627697663551402,21.0,46.378,70,128,32,31,128,57.0
2022-06-19,20.727094240837697,0.03413206542056075,17.587791814549156,27.054,62,82,19,29,82,63.0
2022-06-20,27.93651832460733,0.03926120093457944,55.0,36.716,149,104,25,33,149,69.0
2022-06-21,51.66753926701571,0.045952392523364485,17.597345114293518,30.918,62,91,48,38,91,77.0
2022-06-22,42.25523560209424,0.04695490654205608,35.094,49.276,99,135,40,39,135,70.0
2022-06-23,48.162958115183244,0.05856540186915888,23.585,46.378,75,128,45,49,128,68.0
2022-06-24,49.364528795811516,0.049985757009345794,20.0,31.225,68,91,46,42,91,61.0
2022-06-25,31.841623036649217,0.03795560280373832,17.616451713782237,34.783,63,99,29,31,99,71.0
2022-06-26,25.43324607329843,0.03739606074766355,17.621228363654417,26.607274577449054,63,81,24,31,81,75.0
2022-06-27,56.67408376963351,0.03133435514018692,17.626005013526594,28.02,63,84,53,26,84,78.0
2022-06-28,54.87172774869111,0.03609046261682243,17.630781663398775,28.02,63,84,51,31,84,106.0
2022-06-29,43.957460732984295,0.03189389719626168,17.635558313270955,28.986,63,86,41,26,86,113.0
2022-06-30,48.26308900523561,0.032733210280373834,17.640334963143136,28.986,63,86,45,27,86,101.0
2022-07-01,40.55301047120419,0.03525114953271028,17.645111613015313,29.952,63,88,38,30,88,96.0
2022-07-02,36.84816753926702,0.035344406542056075,17.649888262887494,26.6469459680822,63,81,34,30,81,71.0
2022-07-03,19.674680628272252,0.031147841121495327,17.654664912759674,26.65355786652106,63,81,18,26,81,107.0
2022-07-04,28.73756544502618,0.03413206542056075,17.659441562631855,26.660169764959914,63,81,26,29,81,126.0
2022-07-05,21.327879581151834,0.030868070093457944,17.664218212504036,35.3,63,100,20,25,100,115.0
2022-07-06,32.542539267015705,0.027137789719626167,17.668994862376213,35.749,63,101,30,23,101,116.0
2022-07-07,40.35274869109948,0.038981429906542055,17.673771512248393,32.851,63,95,38,32,95,87.0
2022-07-08,26.434554973821992,0.04588244859813084,17.678548162120574,29.0,63,87,25,38,87,93.0
2022-07-09,44.75850785340314,0.04289822429906542,17.683324811992755,26.6932292571542,63,81,42,36,81,77.0
2022-07-10,25.833769633507856,0.06173614018691589,17.688101461864935,67.275,63,157,24,54,157,90.0
2022-07-11,58.075916230366495,0.06714504672897197,17.692878111737112,31.575,63,92,55,74,92,98.0
2022-07-12,54.07068062827226,0.054928378504672894,17.697654761609293,39.85,63,112,51,46,112,87.0
2022-07-13,30.840314136125656,0.05119809813084112,17.702431411481474,38.7,63,109,28,43,109,90.0
2022-07-14,17.623036649214658,0.03972748598130841,38.962,50.6,109,138,16,33,138,63.0
2022-07-15,34.44502617801047,0.0414993691588785,17.711984711225835,26.732900647787346,63,82,32,35,82,51.0
2022-07-16,35.0698167539267,0.058448831775700934,17.716761361098012,28.986,63,86,33,49,86,44.0
2022-07-17,48.367282722513096,0.05865865887850467,20.849,46.635,69,128,45,49,128,51.0
2022-07-18,75.19829842931938,0.07992125700934578,28.491,136.708,85,193,73,109,193,67.0
2022-07-19,59.17735602094241,0.07796285981308411,62.925,92.8,155,170,56,104,170,46.0
2022-07-20,47.76243455497382,0.04868015887850467,24.245,37.325,76,105,44,41,105,49.0
2022-07-21,25.405068062827226,0.03860840186915888,17.74064461045891,42.513,63,118,24,32,118,43.0
2022-07-22,28.43717277486911,0.03525114953271028,17.745421260331092,26.779183936859347,63,82,26,30,82,41.0
2022-07-23,32.14201570680628,0.04606896261682243,17.750197910203273,33.15,63,95,30,39,95,42.0
2022-07-24,20.226439790575917,0.03851514485981308,31.887,48.5,92,133,19,32,133,27.0
2022-07-25,31.841623036649217,0.03180064018691589,17.759751209947634,29.952,63,88,29,26,88,42.0
2022-07-26,23.863324607329844,0.03627697663551402,17.76452785981981,46.5,63,128,22,31,128,40.0
2022-07-27,30.640052356020945,0.03431857943925234,17.76930450969199,36.716,63,104,28,29,104,37.0
2022-07-28,33.04319371727749,0.04588244859813084,17.774081159564172,30.918,63,91,31,38,91,24.0
2022-07-29,31.807209424083773,0.05586094859813084,17.778857809436353,32.851,63,95,29,47,95,30.0
2022-07-30,37.64921465968586,0.05399580841121495,21.0,36.716,70,104,35,45,104,18.0
2022-07-31,19.82591623036649,0.02723104672897196,17.78841110918071,26.838691022809062,63,82,18,23,82,33.0
2022-08-01,42.75589005235602,0.046908275700934574,17.79318775905289,30.918,63,91,40,39,91,27.0
2022-08-02,19.72578534031414,0.02844338785046729,17.797964408925072,39.614,63,111,18,24,111,22.0
2022-08-03,31.04057591623037,0.023034481308411216,17.802741058797253,26.858526718125635,63,82,29,19,82,21.0
2022-08-04,18.62434554973822,0.03776908878504673,17.80751770866943,26.86513861656449,63,82,17,31,82,17.0
2022-08-05,14.318717277486911,0.03739606074766355,17.81229435854161,34.6,63,98,13,31,98,8.0
2022-08-06,32.44240837696336,0.04411056542056074,18.4,30.125,64,89,30,37,89,24.0
2022-08-07,32.24214659685864,0.04709478971962617,17.82184765828597,45.411,63,125,30,40,125,19.0
2022-08-08,30.13939790575916,0.050452042056074765,18.679,43.1,65,120,28,42,120,21.0
2022-08-09,33.12960732984293,0.04923970093457944,17.83140095803033,30.918,63,91,31,42,91,15.0
2022-08-10,42.55562827225131,0.05684014953271028,17.83617760790251,45.411,63,125,40,47,125,19.0
2022-08-11,36.44764397905759,0.07155143925233645,20.943,48.075,70,132,34,87,132,19.0
2022-08-12,40.27751308900523,0.07777634579439253,19.0,38.2,66,108,38,104,108,17.0
2022-08-13,53.79669109947644,0.08777815887850467,18.0,51.209,63,140,50,129,140,8.0
2022-08-14,59.03598429319372,0.08106365420560749,32.453,57.925,94,152,56,114,152,16.0
2022-08-15,55.97316753926702,0.07439578037383178,21.0,82.625,70,165,52,97,165,11.0
2022-08-16,43.25654450261781,0.05091832710280374,26.51,54.028,81,147,41,42,147,14.0
2022-08-17,41.324591623036646,0.049799242990654205,40.189,63.769,112,155,39,42,155,13.0
2022-08-18,48.763743455497384,0.05182758411214953,19.0,33.817,66,97,45,43,97,13.0
2022-08-19,43.65706806282723,0.03804885981308411,17.87916745675213,28.986,63,86,41,32,86,10.0
2022-08-20,30.740183246073297,0.03291972429906542,17.88394410662431,29.952,63,88,28,27,88,12.0
2022-08-21,31.387931937172777,0.04103308411214953,17.88872075649649,33.7,63,96,29,35,96,10.0
2022-08-22,36.34751308900523,0.03245343925233645,17.89349740636867,36.716,63,104,34,27,104,13.0
2022-08-23,27.335732984293195,0.024596537383177568,17.89827405624085,26.99076468690278,63,82,25,20,82,16.0
2022-08-24,33.7591832460733,0.033199495327102806,17.903050706113028,32.851,63,95,31,28,95,9.0
2022-08-25,24.490638743455495,0.023034481308411216,17.90782735598521,32.851,63,95,23,19,95,6.0
2022-08-26,38.83761256544503,0.0432712523364486,17.91260400585739,43.479,63,120,36,36,120,12.0
2022-08-27,55.572643979057595,0.03993731308411215,17.91738065572957,34.783,63,99,52,33,99,15.0
2022-08-28,27.261136125654453,0.03562417757009346,28.774,36.8,86,104,25,30,104,7.0
2022-08-29,20.90465445026178,0.03438852336448599,36.038,44.5,102,123,19,29,123,11.0
2022-08-30,21.589403141361256,0.03762920560747664,22.17,32.2,72,93,20,31,93,15.0
2022-08-31,27.611643979057593,0.03982074299065421,21.0,73.105,70,160,25,33,160,10.0
2022-09-01,36.95667539267016,0.04308473831775701,17.94126390509047,34.783,63,99,34,36,99,19.0
2022-09-02,46.90815183246074,0.04364428037383177,26.0,39.614,80,111,43,36,111,11.0
2022-09-03,44.27517801047121,0.04970598598130841,42.4,43.479,118,120,42,42,120,3.0
2022-09-04,26.73494764397906,0.03515789252336448,23.4,27.070107468169066,75,82,25,30,82,6.0
2022-09-05,38.49252356020943,0.0299355,17.96037050457919,36.716,63,104,36,25,104,10.0
2022-09-06,31.7399109947644,0.03431857943925234,17.96514715445137,42.513,63,118,29,29,118,14.0
2022-09-07,34.94568062827226,0.03189389719626168,17.969923804323546,38.648,63,109,32,26,109,13.0
2022-09-08,39.25130890052356,0.029375957943925234,17.974700454195727,32.851,63,95,37,25,95,6.0
2022-09-09,34.64528795811518,0.03196384112149533,17.979477104067907,27.103166960363353,63,83,32,26,83,13.0
2022-09-10,27.351937172774868,0.03483149532710281,18.0,27.109778858802212,63,83,25,29,83,12.0
2022-09-11,31.941753926701573,0.03972748598130841,21.981,31.5,72,92,29,33,92,11.0
2022-09-12,47.96269633507853,0.043294565420560746,17.993807053684446,28.02,63,84,44,36,84,13.0
2022-09-13,31.340968586387437,0.023034481308411216,17.998583703556626,27.129614554118785,63,83,29,19,83,14.0
2022-09-14,28.673884816753926,0.03720954672897196,18.003360353428807,28.02,63,84,26,31,84,16.0
2022-09-15,21.46161256544503,0.03019195794392523,18.008137003300988,27.1428383509965,63,83,20,25,83,16.0
2022-09-16,23.70403141361257,0.03131104205607477,18.012913653173168,27.149450249435354,63,83,22,26,83,7.0
2022-09-17,27.49856544502618,0.031707383177570096,18.017690303045345,27.156062147874213,63,83,25,26,83,4.0
2022-09-18,26.0701832460733,0.03054167289719626,27.453,32.5,83,94,25,25,94,6.0
2022-09-19,17.32264397905759,0.02977229906542056,18.027243602789707,27.169285944751927,63,83,16,25,83,20.0
2022-09-20,34.67437172774869,0.03189389719626168,18.032020252661887,46.378,63,128,32,26,128,21.0
2022-09-21,47.462041884816756,0.03739606074766355,18.036796902534068,47.344,63,130,44,31,130,23.0
2022-09-22,50.86649214659686,0.03730280373831776,21.0,38.675,70,109,47,31,109,13.0
2022-09-23,35.246073298429316,0.03236018224299065,18.046350202278425,27.19573353850736,63,83,33,27,83,11.0
2022-09-24,15.2784554973822,0.028490018691588785,18.051126852150606,27.202345436946214,63,83,14,24,83,14.0
2022-09-25,32.74280104712042,0.03301298130841122,18.055903502022787,27.208957335385072,63,83,30,28,83,11.0
2022-09-26,27.985403141361257,0.030145327102803737,18.060680151894964,28.986,63,86,25,25,86,19.0
2022-09-27,34.24476439790576,0.028956303738317757,18.065456801767144,59.904,63,153,32,24,153,21.0
2022-09-28,40.06832460732985,0.02357071028037383,18.070233451639325,29.952,63,88,38,19,88,23.0
2022-09-29,39.75196335078534,0.027510817757009347,20.4,36.8,68,104,37,23,104,18.0
2022-09-30,31.786418848167543,0.02573893457943925,21.0,41.547,70,116,29,21,116,9.0
2022-10-01,34.54515706806283,0.02893298598130841,18.084563401255863,28.986,63,86,32,24,86,15.0
2022-10-02,29.939136125654453,0.030868070093457944,18.4,33.817,64,97,27,25,97,33.0
2022-10-03,38.45026178010471,0.031054584112149536,21.4,41.2,70,115,36,26,115,18.0
2022-10-04,39.05104712041885,0.029445901869158877,18.098893350872405,27.268464421334787,63,83,37,25,83,27.0
2022-10-05,38.149869109947645,0.032546696261682245,18.103670000744586,28.986,64,86,36,27,86,23.0
2022-10-06,34.94568062827226,0.029096186915887848,38.4,34.783,108,99,32,25,108,24.0
2022-10-07,29.839005235602095,0.029842242990654206,18.113223300488944,56.04,64,151,27,25,151,21.0
2022-10-08,58.276178010471206,0.027324303738317755,23.0,35.749,74,101,55,23,101,16.0
2022-10-09,39.2,0.030868070093457944,18.122776600233305,27.301523913529074,64,83,37,25,83,9.0
2022-10-10,28.236910994764397,0.028490018691588785,18.127553250105485,27.30813581196793,64,83,26,24,83,20.0
2022-10-11,46.660994764397905,0.023034481308411216,51.4,54.107,140,147,43,19,147,24.0
2022-10-12,56.27356020942409,0.028536644859813085,21.297,35.749,70,101,53,24,101,27.0
2022-10-13,41.55431937172775,0.023034481308411216,22.0,34.783,72,99,39,19,99,21.0
2022-10-14,43.156413612565444,0.027370934579439253,22.0,47.775,72,131,41,23,131,32.0
2022-10-15,27.83638743455497,0.03333938317757009,18.151436499466385,27.341195304162216,64,83,25,28,83,18.0
2022-10-16,29.638743455497384,0.03158304205607477,18.156213149338562,27.347807202601075,64,83,27,26,83,19.0
2022-10-17,40.252617801047116,0.03366578037383178,18.160989799210743,48.31,64,133,38,28,133,20.0
2022-10-18,41.454188481675395,0.02695127570093458,21.4,58.325,70,152,39,22,152,28.0
2022-10-19,33.84424083769633,0.02429345327102804,23.0,47.344,74,130,31,20,130,18.0
2022-10-20,53.670157068062835,0.026345107476635512,27.4,63.075,83,155,50,22,155,20.0
2022-10-21,37.14856020942408,0.030704869158878507,18.18009639869946,44.445,64,123,35,25,123,17.0
2022-10-22,29.843680628272253,0.031054584112149536,18.184873048571642,36.716,64,104,27,26,104,16.0
2022-10-23,41.3560942408377,0.03588063551401869,18.189649698443823,27.394090491673076,64,83,39,30,83,8.0
2022-10-24,39.35143979057592,0.041002000000000004,18.194426348316004,51.209,64,140,37,35,140,13.0
2022-10-25,35.846858638743456,0.027137789719626167,18.19920299818818,28.986,64,86,33,23,86,12.0
2022-10-26,36.14725130890053,0.03431857943925234,18.20397964806036,33.817,64,97,34,29,97,15.0
2022-10-27,40.15248691099477,0.02592544859813084,24.0,35.749,76,101,38,21,101,13.0
2022-10-28,42.05525654450262,0.034481780373831775,22.0,44.445,72,123,40,29,123,3.0
2022-10-29,126.3651832460733,0.026858018691588784,28.0,38.175,84,107,106,22,107,12.0
2022-10-30,31.900685863874347,0.02842007476635514,18.22308624754908,27.440373780745077,64,83,29,24,83,11.0
2022-10-31,33.94437172774869,0.035530920560747664,21.0,75.1,70,161,31,30,161,13.0
2022-11-01,44.8586387434555,0.036836518691588785,18.23263954729344,28.986,64,86,42,31,86,20.0
2022-11-02,40.95353403141361,0.03357252336448598,29.387,38.668,87,109,38,28,109,9.0
2022-11-03,47.66230366492147,0.036253663551401874,21.0,35.749,70,101,44,31,101,12.0
2022-11-04,43.757198952879584,0.027300990654205607,49.906,73.431,136,160,41,23,160,13.0
2022-11-05,34.8455497382199,0.024246822429906542,22.0,28.986,72,86,32,20,86,6.0
2022-11-06,29.53861256544503,0.03268658411214954,18.25652279665434,27.486657069817078,64,83,27,27,83,4.0
2022-11-07,38.04973821989529,0.03529778037383178,18.26129944652652,28.02,64,84,36,30,84,18.0
2022-11-08,43.757198952879584,0.04173251401869159,18.266076096398702,27.49988086669479,64,83,41,35,83,10.0
2022-11-09,50.16557591623037,0.031684070093457944,18.27085274627088,30.918,64,91,47,26,91,9.0
2022-11-10,45.96007853403142,0.03245343925233645,18.27562939614306,30.918,64,91,42,27,91,5.0
2022-11-11,41.454188481675395,0.030930242990654205,19.0,27.519716562011364,66,83,39,25,83,8.0
2022-11-12,26.73494764397906,0.023034481308411216,28.0,29.952,84,88,25,19,88,7.0
2022-11-13,29.23821989528796,0.023034481308411216,31.0,36.275,91,103,27,19,103,6.0
2022-11-14,36.94829842931938,0.026694817757009347,28.538,57.972,85,152,34,22,152,15.0
2022-11-15,44.8586387434555,0.02977229906542056,20.057692307692307,27.546164155766792,68,83,42,25,83,12.0
2022-11-16,46.56086387434556,0.032779841121495325,18.30428929537614,27.55277605420565,64,83,43,27,83,16.0
2022-11-17,69.6910994764398,0.030145327102803737,18.30906594524832,27.55938795264451,64,83,67,25,83,13.0
2022-11-18,45.05890052356021,0.029795616822429906,18.313842595120498,27.565999851083365,64,83,42,25,83,18.0
2022-11-19,38.34423560209424,0.02310442523364486,27.0,40.58,82,113,36,19,113,8.0
2022-11-20,33.99695811518325,0.027790588785046727,24.0,30.918,76,91,31,23,91,13.0
2022-11-21,37.84947643979058,0.032010467289719624,18.32817254473704,27.585835546399938,64,83,35,27,83,25.0
2022-11-22,44.558246073298434,0.03002875700934579,26.061,34.225,80,97,42,25,97,8.0
2022-11-23,49.66492146596859,0.03602051869158879,18.337725844481398,33.817,64,97,46,31,97,9.0
2022-11-24,55.172120418848166,0.03509571962616822,20.0,43.479,68,120,52,30,120,12.0
2022-11-25,42.55562827225131,0.031427612149532706,20.0,42.513,68,118,40,26,118,13.0
2022-11-26,29.667879581151833,0.031497556074766356,18.35205579409794,36.716,64,104,27,26,104,12.0
2022-11-27,39.8520942408377,0.0322047523364486,20.0,37.682,68,106,37,27,106,9.0
